일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2009-06-16,11300,-280,-2.42,11400,11480,11300,393278,2.24E+11,8.32E+13,147299337
2009-06-15,11580,-100,-0.86,11680,11720,11420,400593,2.31E+11,8.53E+13,147299337
2009-06-12,11680,-20,-0.17,11780,11820,11660,351342,2.06E+11,8.60E+13,147299337
2009-06-11,11700,-40,-0.34,11740,11960,11640,912977,5.38E+11,8.62E+13,147299337
2009-06-10,11740,440,3.89,11340,11780,11280,763510,4.44E+11,8.65E+13,147299337
2009-06-09,11300,-200,-1.74,11640,11660,11300,500905,2.88E+11,8.32E+13,147299337
2009-06-08,11500,120,1.05,11460,11580,11420,536395,3.09E+11,8.47E+13,147299337
2009-06-05,11380,280,2.52,11280,11400,11100,621224,3.51E+11,8.38E+13,147299337
2009-06-04,11100,60,0.54,11140,11400,10940,591055,3.31E+11,8.18E+13,147299337
2009-06-03,11040,-80,-0.72,11160,11300,11020,386327,2.15E+11,8.13E+13,147299337
2009-06-02,11120,-40,-0.36,11320,11380,11100,557997,3.13E+11,8.19E+13,147299337
2009-06-01,11160,0,0,11040,11160,10880,417569,2.31E+11,8.22E+13,147299337
2009-05-29,11160,-20,-0.18,11140,11220,11000,507107,2.82E+11,8.22E+13,147299337
2009-05-28,11180,480,4.49,10800,11180,10720,661008,3.62E+11,8.23E+13,147299337
2009-05-27,10700,-60,-0.56,10900,11020,10680,621474,3.37E+11,7.88E+13,147299337
